ticker,as_of,current_revenue_ttm,current_market_cap,current_ps,hist_median_ps,hist_p75_ps,hist_p90_ps,forward_revenue_estimate,forward_revenue_growth,forward_ps,required_revenue,required_growth,growth_gap,years_to_normalise,expectations_burden_score,expectations_classification,plain_explanation,target_multiple_value,target_multiple_label,valuation_anchor_confidence,valuation_anchor_observation_count,revenue_data_cadence,gross_margin,operating_margin,net_margin,net_debt_to_ebitda,interest_coverage,free_cash_flow_ttm,fcf_margin,cash_conversion,quality_flag,revenue_currency,price_currency,fx_rate_applied,currency_note,revenue_cagr_3y,revenue_cagr_5y,roic,share_count_cagr_3y,buybacks_ttm,dividends_ttm,acquisitions_ttm,price_return_6m,benchmark_symbol,benchmark_return_6m,relative_strength_6m,eps_revisions_up_30d,eps_revisions_down_30d,section,section_target_pct,layer,portfolio_weight,thesis
FTNT,2026-07-27T05:19:49.487724+00:00,7109500000.0,111633629184.0,15.702036596666431,8.451410725113194,8.478147223087142,8.49418912187151,8643998110.0,0.21583769744707793,12.914582784886797,13208875158.827976,0.8579190039845244,0.6420813065374464,3.1696596206186656,74.841716240736,Forward Expectations Stretched,"Needs 86% growth to look fairly valued by its own history, but analysts only expect 22% -- the price is asking for more growth than is currently forecast.",8.451410725113194,Historical Median Tactical Anchor,low,2,quarterly,0.8030381883395457,0.3109782685139602,0.27491384766861243,-0.665536244171259,113.9639175257732,2435500000.0,0.3425698009705324,1.2460987464824764,Solid,USD,USD,1.0,,0.15461947760091377,,,-0.01669870648625338,3112800000.0,,30400000.0,,^GSPC,,,39.0,0.0,INFRA,0.14,Layer 3: Tech-Adjacent,0.004,"Data center liquid cooling, fuel cells, networking switches, and zero-trust/perimeter cloud cybersecurity infrastructure."
CHKP,2026-07-27T05:19:49.487724+00:00,2756000000.0,13331279872.0,4.837184278664732,6.212880092933501,6.573605962767626,6.790041484668102,2984423310.0,0.08288218795355595,4.4669534068208305,2145748778.7609053,-0.22142642280083258,-0.30430861075438853,0.0,0.0,Forward Expectations Manageable,Already trades at or below its historical valuation norm (needs 0% growth) -- 8% forecast growth would be upside on top of an already-fair price.,6.212880092933501,Historical Median Tactical Anchor,low,2,quarterly,0.863788098693759,0.2977866473149492,0.383744557329463,0.8792817409973651,,1195000000.0,0.4335994194484761,1.1299167927382754,Solid,USD,USD,1.0,,0.053653118158399016,,0.2721170846702901,-0.04374774375484847,1400000000.0,,365300000.0,,^GSPC,,,15.0,18.0,INFRA,0.14,Layer 3: Tech-Adjacent,0.004,"Data center liquid cooling, fuel cells, networking switches, and zero-trust/perimeter cloud cybersecurity infrastructure."
CRWD,2026-07-27T05:19:49.487724+00:00,5094200000.0,186626555904.0,36.635105787758626,21.882724046719314,22.847821660187023,23.42688022826765,7236243030.0,0.42048663774488637,25.790531789809165,8528488295.403939,0.6741565496847275,0.2536699119398411,1.4681202201383117,37.62774567101233,Forward Expectations Elevated,"Needs 67% growth to look fairly valued; analysts expect 42% -- covers part of what's required, but the price still leans on the forecast coming through.",21.882724046719314,Historical Median Tactical Anchor,low,2,quarterly,0.750291900592831,-0.03911036080248125,-0.004813513407404499,-11.148531239542999,-7.265553205455474,1431313000.0,0.28096914137646734,-58.370906569878876,Watch: unprofitable,USD,USD,1.0,,0.2900686653697968,,-15.99018645731109,0.03881035640224306,175622000.0,,1263644000.0,,^GSPC,,,47.0,0.0,INFRA,0.14,Layer 3: Tech-Adjacent,0.004,"Data center liquid cooling, fuel cells, networking switches, and zero-trust/perimeter cloud cybersecurity infrastructure."
ZS,2026-07-27T05:19:49.487724+00:00,3173564000.0,23014500352.0,7.251941461397974,8.165133215720541,8.646187682546369,8.934820362641865,3898748380.0,0.22850787946926543,5.903048391135209,2818631336.9253535,-0.11184039870462559,-0.340348278173891,0.0,0.0,Forward Expectations Manageable,Already trades at or below its historical valuation norm (needs 0% growth) -- 23% forecast growth would be upside on top of an already-fair price.,8.165133215720541,Historical Median Tactical Anchor,low,2,quarterly,0.7665385037138057,-0.046856152893088025,-0.024385202252105203,6.191432716823259,-31.05053247024431,890300000.0,0.2805363307625118,-11.504367602212229,"Caution: unprofitable, high leverage",USD,USD,1.0,,0.3481497314980284,,-0.1053540444107104,0.0343735573968067,,,770048000.0,,^GSPC,,,44.0,1.0,INFRA,0.14,Layer 3: Tech-Adjacent,0.004,"Data center liquid cooling, fuel cells, networking switches, and zero-trust/perimeter cloud cybersecurity infrastructure."
FNV,2026-07-27T05:19:49.487724+00:00,2105100000.0,41402224640.0,19.667580941522967,22.97675887710115,23.2696885892666,23.44544641656587,2878584670.0,0.367433694361313,14.38284066176174,1801917531.6002398,-0.1440228342595412,-0.5114565286208542,0.0,0.0,Forward Expectations Manageable,Already trades at or below its historical valuation norm (needs 0% growth) -- 37% forecast growth would be upside on top of an already-fair price.,22.97675887710115,Historical Median Tactical Anchor,low,2,quarterly,0.7658068500308773,0.7454752743337608,0.651227970167688,,3923.25,-423200000.0,-0.20103558025746995,-0.30870231234955137,Watch: cash burning,USD,USD,1.0,,0.11479252608663693,,0.14670360776695815,0.0015713276363391593,,285400000.0,,,^GSPC,,,8.0,0.0,ENERGY & COMMODITY,0.18,Layer 1: Monetary Royalties,0.036,Precious metals streaming and asset-light gold/silver royalty engines.
WPM,2026-07-27T05:19:49.487724+00:00,2745658000.0,50625867776.0,18.438519209602944,23.02654718990633,23.345957259318578,23.537603300965923,4205699560.0,0.5317638103507429,12.037442773491884,2198587020.384533,-0.19924949852292861,-0.7310133088736716,0.0,0.0,Forward Expectations Manageable,Already trades at or below its historical valuation norm (needs 0% growth) -- 53% forecast growth would be upside on top of an already-fair price.,23.02654718990633,Historical Median Tactical Anchor,low,2,quarterly,0.7473399818914082,0.7159482353592472,0.6555000659222671,-0.8993133532528159,4467.611363636363,1003225000.0,0.36538600218963907,0.5574156604783143,Solid,USD,USD,1.0,,0.2952936692748307,,0.18168921365932234,0.0012624881008562738,,366309000.0,,,^GSPC,,,2.0,3.0,ENERGY & COMMODITY,0.18,Layer 1: Monetary Royalties,0.036,Precious metals streaming and asset-light gold/silver royalty engines.
CCJ,2026-07-27T05:19:49.487724+00:00,3537866000.0,38265929728.0,10.816104885826654,13.193844070323964,13.525950325174364,13.725214078084603,3998445320.0,0.13018563167740105,9.570202082443384,2900286643.076904,-0.18021580153773387,-0.3104014332151349,0.0,0.0,Forward Expectations Manageable,"⚠ Revenue reported in CAD but priced in USD, and no FX rate could be resolved -- P/S and margin figures for this ticker are UNRELIABLE, treat with caution. Already trades at or below its historical valuation norm (needs 0% growth) -- 13% forecast growth would be upside on top of an already-fair price.",13.193844070323964,Historical Median Tactical Anchor,low,2,quarterly,0.28314271936811625,0.1743833712186951,0.18388599229026764,-0.06392007549871456,5.480788877537423,921659000.0,0.26051269324502396,1.4167076567409203,Solid,CAD,USD,,"Revenue reported in CAD but priced in USD, and no FX rate could be resolved -- P/S and margin figures for this ticker are UNRELIABLE, treat with caution.",0.23068700139731124,,0.0694512796382637,0.0022603071799434105,,104480000.0,,,^GSPC,,,4.0,1.0,ENERGY & COMMODITY,0.18,Layer 2: Baseload Energy,0.011999999999999999,"Uranium pure-plays for nuclear baseload, oil sands, natural gas, and integrated global supermajors."
CNQ,2026-07-27T05:19:49.487724+00:00,44167000000.0,96860364800.0,2.1930483120882105,1.477233291783682,1.4847933503046682,1.4893293854172602,41340395680.0,-0.0639981053727896,2.3429955907959514,65568766516.929886,0.4845646414048925,0.5485627467776821,,100.0,Forward Expectations Stretched,"⚠ Revenue reported in CAD but priced in USD, and no FX rate could be resolved -- P/S and margin figures for this ticker are UNRELIABLE, treat with caution. Needs 48% growth to look fairly valued by its own history, but analysts only expect -6% -- the price is asking for more growth than is currently forecast.",1.477233291783682,Historical Median Tactical Anchor,low,2,quarterly,0.21285122376434895,0.18624765096112483,0.24497928317522133,0.6796538641885843,9.863309352517986,6582000000.0,0.14902529037516699,0.6083179297597042,Solid,CAD,USD,,"Revenue reported in CAD but priced in USD, and no FX rate could be resolved -- P/S and margin figures for this ticker are UNRELIABLE, treat with caution.",-0.037479788648146606,,0.11145661570744843,-0.019057595802331018,1273000000.0,4911000000.0,9163000000.0,,^GSPC,,,0.0,2.0,ENERGY & COMMODITY,0.18,Layer 2: Baseload Energy,0.011999999999999999,"Uranium pure-plays for nuclear baseload, oil sands, natural gas, and integrated global supermajors."
XOM,2026-07-27T05:19:49.487724+00:00,326008000000.0,650508042240.0,1.9953744762091727,1.806060297154993,1.9176697145361101,1.9846353649647803,393043883670.0,0.20562649895094598,1.6550519401700374,360180689019.47327,0.10482162713636867,-0.10080487181457731,0.5330708348080853,0.0,Forward Expectations Manageable,Needs 10% growth to look fairly valued by its own history; analysts expect 21% -- the bar is comfortably cleared if the forecast is anywhere close to right.,1.806060297154993,Historical Median Tactical Anchor,low,2,quarterly,0.20443670093985425,0.09030146499472405,0.0776484012662266,0.6091939742195993,42.48051948051948,18792000000.0,0.05764275723295134,0.7423560085328277,Solid,USD,USD,1.0,,-0.06688991546295975,,0.08428398775065801,0.007859027662536988,20337000000.0,17230000000.0,0.0,,^GSPC,,,1.0,3.0,ENERGY & COMMODITY,0.18,Layer 2: Baseload Energy,0.011999999999999999,"Uranium pure-plays for nuclear baseload, oil sands, natural gas, and integrated global supermajors."
SU,2026-07-27T05:19:49.487724+00:00,54469000000.0,77704839168.0,1.426588319374323,1.2070135765271284,1.3130684395574255,1.3767013573756037,55090291050.0,0.011406323780499106,1.4104997030688222,64377767308.612816,0.18191571919096772,0.1705093954104686,14.736388466505357,93.72988555841883,Forward Expectations Stretched,"⚠ Revenue reported in CAD but priced in USD, and no FX rate could be resolved -- P/S and margin figures for this ticker are UNRELIABLE, treat with caution. Needs 18% growth to look fairly valued by its own history, but analysts only expect 1% -- the price is asking for more growth than is currently forecast.",1.2070135765271284,Historical Median Tactical Anchor,low,2,quarterly,0.41943123611595584,0.15691494244432613,0.11619453266995906,0.7109153628187754,11.157963446475195,7232000000.0,0.13277276983238173,1.1426765681782272,Solid,CAD,USD,,"Revenue reported in CAD but priced in USD, and no FX rate could be resolved -- P/S and margin figures for this ticker are UNRELIABLE, treat with caution.",-0.05923630668082114,,0.10634527353950235,-0.037246567202159464,3156000000.0,2816000000.0,,,^GSPC,,,0.0,1.0,ENERGY & COMMODITY,0.18,Layer 2: Baseload Energy,0.011999999999999999,"Uranium pure-plays for nuclear baseload, oil sands, natural gas, and integrated global supermajors."
EQT,2026-07-27T05:19:49.487724+00:00,9551453000.0,33171113984.0,3.4728866889676366,3.935655032552444,3.9541261440366604,3.965208810927191,9436231340.0,-0.012063259904016688,3.5152925769621923,8428359119.291785,-0.11758356353826116,-0.10552030363424447,,0.0,Forward Expectations Manageable,Already trades at or below its historical valuation norm (needs 0% growth) -- -1% forecast growth would be upside on top of an already-fair price.,3.935655032552444,Historical Median Tactical Anchor,low,2,quarterly,0.5179725011472076,0.4307587547151203,0.34385731678729925,0.806240611860518,9.845279885523674,4052551000.0,0.42428633633018975,1.2339023066146988,Solid,USD,USD,1.0,,-0.11718245847505004,,0.07474369102359446,0.19537537647927317,0.0,398606000.0,781560000.0,,^GSPC,,,0.0,10.0,ENERGY & COMMODITY,0.18,Layer 2: Baseload Energy,0.011999999999999999,"Uranium pure-plays for nuclear baseload, oil sands, natural gas, and integrated global supermajors."
CVX,2026-07-27T05:19:49.487724+00:00,185887000000.0,387943301120.0,2.0869845719173474,1.9243598309143686,2.0183905478676127,2.0748089780395595,210868078890.0,0.13438852039142057,1.8397440862652894,201596029436.79556,0.08450848868826522,-0.04988003170315536,0.643385369243921,0.0,Forward Expectations Manageable,Needs 8% growth to look fairly valued by its own history; analysts expect 13% -- the bar is comfortably cleared if the forecast is anywhere close to right.,1.9243598309143686,Historical Median Tactical Anchor,low,2,quarterly,0.30233959340889893,0.08391657297175166,0.05922415230758472,0.9647582391147462,11.554814814814815,13781000000.0,0.0741364377282973,1.2517939867381234,Solid,USD,USD,1.0,,-0.07852874895364959,,0.04772984160313777,0.013698529222134104,10734000000.0,13293000000.0,1241000000.0,,^GSPC,,,2.0,3.0,ENERGY & COMMODITY,0.18,Layer 2: Baseload Energy,0.011999999999999999,"Uranium pure-plays for nuclear baseload, oil sands, natural gas, and integrated global supermajors."
FCX,2026-07-27T05:19:49.487724+00:00,26421000000.0,89991241728.0,3.40604979856932,3.160555351861186,3.2424096144106076,3.2915221719402608,34959080490.0,0.32315508459180187,2.574187892434467,28473237045.193974,0.07767446520547949,-0.24548061938632237,0.26714408590532407,0.0,Forward Expectations Manageable,Needs 8% growth to look fairly valued by its own history; analysts expect 32% -- the bar is comfortably cleared if the forecast is anywhere close to right.,3.160555351861186,Historical Median Tactical Anchor,low,2,quarterly,0.2818212785284433,0.2512016956209076,0.10344044510048825,0.6786150712830957,16.070217917675546,1752000000.0,0.06631088906551606,0.6410537870472008,Solid,USD,USD,1.0,,0.04391666611007472,,0.16567010975752916,0.0006988122469917535,145000000.0,865000000.0,0.0,,^GSPC,,,3.0,1.0,ENERGY & COMMODITY,0.18,Layer 3: Industrial Materials,0.0045,"Copper/iron mining for global electrification, efficient steel production, and heavy construction/machinery standard equipment."
SCCO,2026-07-27T05:19:49.487724+00:00,14549500000.0,140569165824.0,9.661443061548507,9.104797852633276,9.271605591779888,9.371690235267856,16042001780.0,0.10258096704354092,8.762570142539904,15439021063.31167,0.06113756921623903,-0.04144339782730189,0.6076725367615325,0.0,Forward Expectations Manageable,Needs 6% growth to look fairly valued by its own history; analysts expect 10% -- the bar is comfortably cleared if the forecast is anywhere close to right.,9.104797852633276,Historical Median Tactical Anchor,low,2,quarterly,0.5594900168390666,0.546169971476683,0.341303824873707,0.27664593370645246,21.64669027512939,4275800000.0,0.2938795147599574,0.861049579121189,Solid,USD,USD,1.0,,0.10126643785436218,,0.31472447048863866,1.5875209131710477e-05,,2751000000.0,,,^GSPC,,,6.0,0.0,ENERGY & COMMODITY,0.18,Layer 3: Industrial Materials,0.0045,"Copper/iron mining for global electrification, efficient steel production, and heavy construction/machinery standard equipment."
NEM,2026-07-27T05:19:49.487724+00:00,25767000000.0,98193588224.0,3.810827345985175,4.385271441607597,4.5937743774049125,4.718876138883302,29059940250.0,0.12779680405169414,3.379001724685239,22391678492.76924,-0.13099396542984276,-0.2587907694815369,0.0,0.0,Forward Expectations Manageable,Already trades at or below its historical valuation norm (needs 0% growth) -- 13% forecast growth would be upside on top of an already-fair price.,4.385271441607597,Historical Median Tactical Anchor,low,2,quarterly,0.5906779989909574,0.5522567625257112,0.33364380797143633,-0.21268237934904602,89.49685534591195,9733000000.0,0.37773120658206233,1.1321391182970804,Solid,USD,USD,1.0,,0.23911830284606483,,0.20611352235600341,0.11152242956707692,4406000000.0,1104000000.0,8000000.0,,^GSPC,,,1.0,4.0,ENERGY & COMMODITY,0.18,Layer 3: Industrial Materials,0.0045,"Copper/iron mining for global electrification, efficient steel production, and heavy construction/machinery standard equipment."
COP,2026-07-27T05:19:49.487724+00:00,58188000000.0,146512035840.0,2.5179080882656217,2.3660279625691794,2.5392964577375063,2.6432575548385024,66651589649.0,0.1454524927648313,2.1981776670528093,61923205540.18651,0.06419202481931863,-0.08126046794551267,0.45814406499435467,0.0,Forward Expectations Manageable,Needs 6% growth to look fairly valued by its own history; analysts expect 15% -- the bar is comfortably cleared if the forecast is anywhere close to right.,2.3660279625691794,Historical Median Tactical Anchor,low,2,quarterly,0.24071973602804703,0.18063861964666253,0.12583350519007355,0.7086869999593876,8.552481692432872,5853000000.0,0.10058775005155703,0.7993717563507239,Solid,USD,USD,1.0,,-0.09106174739359629,,0.08790740607977478,0.0003572194097987147,4607000000.0,4029000000.0,0.0,,^GSPC,,,0.0,3.0,ENERGY & COMMODITY,0.18,Layer 3: Industrial Materials,0.0045,"Copper/iron mining for global electrification, efficient steel production, and heavy construction/machinery standard equipment."
NUE,2026-07-27T05:19:49.487724+00:00,34160000000.0,56379547648.0,1.6504551419203748,1.1592232608316042,1.1653574088031098,1.1690378975860132,39611430090.0,0.1595851899882903,1.4233151269697064,48635624864.492805,0.42375951008468404,0.26417432009639374,2.386163154381459,62.34062335110808,Forward Expectations Stretched,"Needs 42% growth to look fairly valued by its own history, but analysts only expect 16% -- the price is asking for more growth than is currently forecast.",1.1592232608316042,Historical Median Tactical Anchor,low,2,quarterly,0.13975409836065575,0.10122950819672132,0.06823770491803278,0.9731770315914962,21.88607594936709,532000000.0,0.01557377049180328,0.22822822822822822,Solid,USD,USD,1.0,,-0.0783985002595462,,0.08180093992914002,-0.03424020416938511,525000000.0,512000000.0,4000000.0,,^GSPC,,,6.0,0.0,ENERGY & COMMODITY,0.18,Layer 3: Industrial Materials,0.0045,"Copper/iron mining for global electrification, efficient steel production, and heavy construction/machinery standard equipment."
PH,2026-07-27T05:19:49.487724+00:00,20987074000.0,124515352576.0,5.932954378299709,5.504331661013535,5.534922300076554,5.5532766835143645,22640317890.0,0.07877438703461004,5.4997175031273375,22621339018.854195,0.07787007463995188,-0.0009043123946581577,0.98894002190361,0.0,Forward Expectations Manageable,Needs 8% growth to look fairly valued by its own history; analysts expect 8% -- the bar is comfortably cleared if the forecast is anywhere close to right.,5.504331661013535,Historical Median Tactical Anchor,low,2,quarterly,0.37227547775359254,0.2086778747718715,0.16582454514621714,1.6177966874076042,10.809270297286291,3678392000.0,0.1752694063021839,1.0569569550010747,Solid,USD,USD,1.0,,0.07763353923653371,,0.15518134350566784,-0.004706238839390586,1913100000.0,913832000.0,1012697000.0,,^GSPC,,,1.0,0.0,ENERGY & COMMODITY,0.18,Layer 3: Industrial Materials,0.0045,"Copper/iron mining for global electrification, efficient steel production, and heavy construction/machinery standard equipment."
CAT,2026-07-27T05:19:49.487724+00:00,70755000000.0,409341886464.0,5.785342187322451,4.412170564078871,4.531769021100187,4.603528095312977,84639474380.0,0.19623311963818812,4.836299958884504,92775626082.22928,0.3112236037344256,0.11499048409623747,1.5122471869433,36.94786729426909,Forward Expectations Elevated,"Needs 31% growth to look fairly valued; analysts expect 20% -- covers part of what's required, but the price still leans on the forecast coming through.",4.412170564078871,Historical Median Tactical Anchor,low,2,quarterly,0.3149459402162391,0.16475160766023603,0.13327680022613242,2.5963113389706374,22.41730769230769,7901000000.0,0.11166701999858668,0.8378579003181336,Solid,USD,USD,1.0,,0.0438323160905727,,0.15505483686396485,-0.034111607881085915,6607000000.0,2778000000.0,10000000.0,,^GSPC,,,3.0,0.0,ENERGY & COMMODITY,0.18,Layer 3: Industrial Materials,0.0045,"Copper/iron mining for global electrification, efficient steel production, and heavy construction/machinery standard equipment."
TSM,2026-07-27T05:19:49.487724+00:00,4440493207000.0,2092275466240.0,0.47118087309349643,0.46728555493434387,0.48719114152365084,0.49913449347723504,7140297489770.0,0.607996489784969,0.29302357068982504,4477509403289.764,0.008336055155182098,-0.5996604346297869,0.017477251793183782,0.0,Forward Expectations Manageable,"⚠ Revenue reported in TWD but priced in USD, and no FX rate could be resolved -- P/S and margin figures for this ticker are UNRELIABLE, treat with caution. Needs 1% growth to look fairly valued by its own history; analysts expect 61% -- the bar is comfortably cleared if the forecast is anywhere close to right.",0.46728555493434387,Historical Median Tactical Anchor,low,2,quarterly,0.642301648497939,0.5610002485924307,0.49922574332630887,-0.7006297687638909,218.59260161771937,1137060043000.0,0.25606615976971586,0.5129265932152529,Solid,TWD,USD,,"Revenue reported in TWD but priced in USD, and no FX rate could be resolved -- P/S and margin figures for this ticker are UNRELIABLE, treat with caution.",0.18937972542772896,,0.4401932580552065,2.7561029066092146e-05,23000.0,531618292000.0,,,^GSPC,,,3.0,0.0,AI / SEMIS,0.1,Layer 1: Physical Monopolies,0.015,"Structural monopolies in advanced foundries, EUV lithography systems, silicon wafers, and EUV mask inspection equipment."
ASML,2026-07-27T05:19:49.487724+00:00,35327500000.0,674898247680.0,19.104047772415257,17.110419389793893,18.1737192323625,18.81169913790367,53842730790.0,0.5241024921095463,12.534621438728108,39443699906.185036,0.11651545980284572,-0.40758703230670057,0.26153570544088206,0.0,Forward Expectations Manageable,"⚠ Revenue reported in EUR but priced in USD, and no FX rate could be resolved -- P/S and margin figures for this ticker are UNRELIABLE, treat with caution. Needs 12% growth to look fairly valued by its own history; analysts expect 52% -- the bar is comfortably cleared if the forecast is anywhere close to right.",17.110419389793893,Historical Median Tactical Anchor,low,2,quarterly,0.5273313990517302,0.3542113084707381,0.3011365083858184,-0.35938266683022574,,8894500000.0,0.25177269832283633,0.8360749736802526,Solid,EUR,USD,,"Revenue reported in EUR but priced in USD, and no FX rate could be resolved -- P/S and margin figures for this ticker are UNRELIABLE, treat with caution.",0.15551134263329014,,0.8393972815430893,-0.007808741471058145,4357400000.0,2570200000.0,0.0,,^GSPC,,,10.0,2.0,AI / SEMIS,0.1,Layer 1: Physical Monopolies,0.015,"Structural monopolies in advanced foundries, EUV lithography systems, silicon wafers, and EUV mask inspection equipment."
AVGO,2026-07-27T05:19:49.487724+00:00,75465000000.0,1817015091200.0,24.077586844232425,24.22761836030168,25.563664366463634,26.365291970160808,172779492500.0,1.2895314715430994,10.516381689221596,74997676790.93385,-0.006192582111788858,-1.2957240536548884,0.0,0.0,Forward Expectations Manageable,Already trades at or below its historical valuation norm (needs 0% growth) -- 129% forecast growth would be upside on top of an already-fair price.,24.22761836030168,Historical Median Tactical Anchor,low,2,quarterly,0.6827535943815014,0.44064135692042666,0.38848472801961176,1.0684805436911533,10.57329093799682,32762000000.0,0.4341350294838667,1.1175086127502813,Solid,USD,USD,1.0,,0.24378426000041764,,0.2001919385796545,0.04287252166717437,8508000000.0,11761000000.0,300000000.0,,^GSPC,,,32.0,8.0,AI / SEMIS,0.1,Layer 2: Architecture & Robotics,0.004999999999999999,"Custom AI ASICs, electronic design automation (EDA) software, edge AI silicon, and industrial factory robotics/automation."
CDNS,2026-07-27T05:19:49.487724+00:00,5528613000.0,89982205952.0,16.275728822400843,14.795160476440637,15.240234194789746,15.507278425799212,7030280660.0,0.2716174309903767,12.799233814941323,6081867519.807232,0.10007112449491973,-0.171546306495457,0.3969161102781059,0.0,Forward Expectations Manageable,Needs 10% growth to look fairly valued by its own history; analysts expect 27% -- the bar is comfortably cleared if the forecast is anywhere close to right.,14.795160476440637,Historical Median Tactical Anchor,low,2,quarterly,0.8607931139329159,0.31106102018716086,0.21180158567799917,0.8467101900985539,14.447192445982727,1429912000.0,0.2586384686358043,1.22113565773304,Solid,USD,USD,1.0,,0.14143248241855333,,0.23617218697938477,-0.0010720207349079747,995397000.0,,2504072000.0,,^GSPC,,,1.0,1.0,AI / SEMIS,0.1,Layer 2: Architecture & Robotics,0.004999999999999999,"Custom AI ASICs, electronic design automation (EDA) software, edge AI silicon, and industrial factory robotics/automation."
QCOM,2026-07-27T05:19:49.487724+00:00,44487000000.0,175986376704.0,3.95590569613595,3.5466885911230657,3.8234675940727274,3.9895349958425244,44150258490.0,-0.007569436239800442,3.986078059856904,49619912259.69844,0.11538004944587055,0.12294948568567099,,100.0,Forward Expectations Stretched,"Needs 12% growth to look fairly valued by its own history, but analysts only expect -1% -- the price is asking for more growth than is currently forecast.",3.5466885911230657,Historical Median Tactical Anchor,low,2,quarterly,0.5480027873311304,0.2561197653247016,0.22305392586598333,0.7047148179994268,16.78055964653903,12502000000.0,0.28102591768381774,1.2599012395444926,Solid,USD,USD,1.0,,0.0006330832838727929,,0.20320031478506081,-0.014175615564357535,10735000000.0,3820000000.0,1640000000.0,,^GSPC,,,6.0,1.0,AI / SEMIS,0.1,Layer 2: Architecture & Robotics,0.004999999999999999,"Custom AI ASICs, electronic design automation (EDA) software, edge AI silicon, and industrial factory robotics/automation."
SNPS,2026-07-27T05:19:49.487724+00:00,8679380000.0,71511785472.0,8.239273481746393,10.450262776332822,10.768170031229928,10.958914384168194,10731265170.0,0.23640918706174863,6.663872743720487,6843060983.495644,-0.21157260270945122,-0.44798178977119985,0.0,0.0,Forward Expectations Manageable,Already trades at or below its historical valuation norm (needs 0% growth) -- 24% forecast growth would be upside on top of an already-fair price.,10.450262776332822,Historical Median Tactical Anchor,low,2,quarterly,0.7347207980293523,0.09727768573331275,0.08909253886798366,2.8944783527597937,1.3247548769638477,2633795000.0,0.3034542789922782,3.4060571496557466,Solid,USD,USD,1.0,,0.15186745455184925,,0.02210142440098557,0.06871459059075802,0.0,,16004789000.0,,^GSPC,,,22.0,0.0,AI / SEMIS,0.1,Layer 2: Architecture & Robotics,0.004999999999999999,"Custom AI ASICs, electronic design automation (EDA) software, edge AI silicon, and industrial factory robotics/automation."
NOW,2026-07-27T05:19:49.487724+00:00,14732000000.0,102124888064.0,6.932180835188705,7.5076644097801575,7.530835213486068,7.544737695709613,19261750660.0,0.30747696578875927,5.301952551804032,13602750801.029806,-0.07665281013916603,-0.3841297759279253,0.0,0.0,Forward Expectations Manageable,Already trades at or below its historical valuation norm (needs 0% growth) -- 31% forecast growth would be upside on top of an already-fair price.,7.5076644097801575,Historical Median Tactical Anchor,low,2,quarterly,0.7476920988324736,0.11403746945424925,0.11335867499321206,1.7,20.240963855421686,4571000000.0,0.3102769481401032,2.737125748502994,Solid,USD,USD,1.0,,0.22376517864742618,,0.1211366085820979,0.010685774223744948,3406000000.0,,9784000000.0,,^GSPC,,,1.0,0.0,AI / SEMIS,0.1,Layer 3: Velocity Applications,0.003333333333333334,"Enterprise generative AI workflow automation, platform cybersecurity, and high-capacity mass cloud storage."
PANW,2026-07-27T05:19:49.487724+00:00,10606300000.0,263888863232.0,24.88038837596523,13.443512549676694,13.790370990523568,13.998486055031693,13810227820.0,0.30207780470097956,19.10821940604308,19629457870.9897,0.8507356826593346,0.5486578779583551,2.3320965108415956,64.49216709040493,Forward Expectations Stretched,"Needs 85% growth to look fairly valued by its own history, but analysts only expect 30% -- the price is asking for more growth than is currently forecast.",13.443512549676694,Historical Median Tactical Anchor,low,2,quarterly,0.7194120475566409,0.09618811461112735,0.07946220642448357,-0.14688925652980397,927.4545454545455,3793500000.0,0.35766478413772945,4.501067869008068,Solid,USD,USD,1.0,,0.18788250033170906,,0.14984752243575206,0.03776802381925615,0.0,,5117900000.0,,^GSPC,,,47.0,1.0,AI / SEMIS,0.1,Layer 3: Velocity Applications,0.003333333333333334,"Enterprise generative AI workflow automation, platform cybersecurity, and high-capacity mass cloud storage."
STX,2026-07-27T05:19:49.487724+00:00,11010000000.0,190973591552.0,17.34546698928247,7.59179704884076,8.164942865453922,8.508830355421818,16956618980.0,0.5401107157129883,11.262480555660867,25155255115.936085,1.284764315707183,0.7446535999941948,1.913290804824341,57.96032711138223,Forward Expectations Elevated,"Needs 128% growth to look fairly valued; analysts expect 54% -- covers part of what's required, but the price still leans on the forecast coming through.",7.59179704884076,Historical Median Tactical Anchor,low,2,quarterly,0.4154405086285195,0.2946412352406903,0.21598546775658492,0.936091386230318,10.996610169491525,2412000000.0,0.21907356948228882,1.0142977291841884,Solid,USD,USD,1.0,,-0.0794356906329795,,0.5092602901214219,0.004456916377196141,59000000.0,621000000.0,73000000.0,,^GSPC,,,3.0,1.0,AI / SEMIS,0.1,Layer 3: Velocity Applications,0.003333333333333334,"Enterprise generative AI workflow automation, platform cybersecurity, and high-capacity mass cloud storage."
